Loyalty Number,Year,Month,Flights Booked,Flights with Companions,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed
949628,2017,10,0,0,0,0,0.0,0,0
950304,2017,10,0,0,0,0,0.0,0,0
950304,2017,10,0,0,0,0,0.0,0,0
950980,2017,10,0,0,0,0,0.0,0,0
950980,2017,10,0,0,0,0,0.0,0,0
951353,2017,10,0,0,0,0,0.0,0,0
951353,2017,10,0,0,0,0,0.0,0,0
958491,2017,10,0,0,0,0,0.0,0,0
958491,2017,10,0,0,0,0,0.0,0,0
960050,2017,10,0,0,0,0,0.0,0,0
960050,2017,10,0,0,0,0,0.0,0,0
968034,2017,10,0,0,0,0,0.0,0,0
968034,2017,10,0,0,0,0,0.0,0,0
979115,2017,10,0,0,0,0,0.0,0,0
979115,2017,10,0,0,0,0,0.0,0,0
981508,2017,10,0,0,0,0,0.0,0,0
981508,2017,10,0,0,0,0,0.0,0,0
989528,2017,10,0,0,0,0,0.0,0,0
989528,2017,10,0,0,0,0,0.0,0,0
990512,2017,10,0,0,0,0,0.0,0,0
990512,2017,10,0,0,0,0,0.0,0,0
126100,2017,11,0,0,0,0,0.0,0,0
126100,2017,11,0,0,0,0,0.0,0,0
130331,2017,11,0,0,0,0,0.0,0,0
130331,2017,11,0,0,0,0,0.0,0,0
156031,2017,11,0,0,0,0,0.0,0,0
156031,2017,11,0,0,0,0,0.0,0,0
208241,2017,11,0,0,0,0,0.0,0,0
208241,2017,11,0,0,0,0,0.0,0,0
215508,2017,11,0,0,0,0,0.0,0,0
215508,2017,11,0,0,0,0,0.0,0,0
224676,2017,11,0,0,0,0,0.0,0,0
224676,2017,11,0,0,0,0,0.0,0,0
263267,2017,11,0,0,0,0,0.0,0,0
263267,2017,11,0,0,0,0,0.0,0,0
308480,2017,11,0,0,0,0,0.0,0,0
308480,2017,11,0,0,0,0,0.0,0,0
328623,2017,11,0,0,0,0,0.0,0,0
328623,2017,11,0,0,0,0,0.0,0,0
342569,2017,11,0,0,0,0,0.0,0,0
342569,2017,11,0,0,0,0,0.0,0,0
342945,2017,11,0,0,0,0,0.0,0,0
342945,2017,11,0,0,0,0,0.0,0,0
351937,2017,11,0,0,0,0,0.0,0,0
351937,2017,11,0,0,0,0,0.0,0,0
354438,2017,11,0,0,0,0,0.0,0,0
354438,2017,11,0,0,0,0,0.0,0,0
357901,2017,11,0,0,0,0,0.0,0,0
357901,2017,11,0,0,0,0,0.0,0,0
361237,2017,11,0,0,0,0,0.0,0,0
361237,2017,11,0,0,0,0,0.0,0,0
361680,2017,11,0,0,0,0,0.0,0,0
361680,2017,11,0,0,0,0,0.0,0,0
369638,2017,11,0,0,0,0,0.0,0,0
369638,2017,11,0,0,0,0,0.0,0,0
373638,2017,11,0,0,0,0,0.0,0,0
373638,2017,11,0,0,0,0,0.0,0,0
403529,2017,11,0,0,0,0,0.0,0,0
403529,2017,11,0,0,0,0,0.0,0,0
407404,2017,11,0,0,0,0,0.0,0,0
407404,2017,11,0,0,0,0,0.0,0,0
411030,2017,11,0,0,0,0,0.0,0,0
411030,2017,11,0,0,0,0,0.0,0,0
411734,2017,11,0,0,0,0,0.0,0,0
411734,2017,11,0,0,0,0,0.0,0,0
455758,2017,11,0,0,0,0,0.0,0,0
455758,2017,11,0,0,0,0,0.0,0,0
464187,2017,11,0,0,0,0,0.0,0,0
464187,2017,11,0,0,0,0,0.0,0,0
467894,2017,11,0,0,0,0,0.0,0,0
467894,2017,11,0,0,0,0,0.0,0,0
470998,2017,11,0,0,0,0,0.0,0,0
470998,2017,11,0,0,0,0,0.0,0,0
486860,2017,11,0,0,0,0,0.0,0,0
486860,2017,11,0,0,0,0,0.0,0,0
488224,2017,11,0,0,0,0,0.0,0,0
488224,2017,11,0,0,0,0,0.0,0,0
497476,2017,11,0,0,0,0,0.0,0,0
497476,2017,11,0,0,0,0,0.0,0,0
510182,2017,11,0,0,0,0,0.0,0,0
510182,2017,11,0,0,0,0,0.0,0,0
536021,2017,11,0,0,0,0,0.0,0,0
536021,2017,11,0,0,0,0,0.0,0,0
546259,2017,11,0,0,0,0,0.0,0,0
546259,2017,11,0,0,0,0,0.0,0,0
547522,2017,11,0,0,0,0,0.0,0,0
547522,2017,11,0,0,0,0,0.0,0,0
490439,2017,1,0,0,0,0,0.0,0,0
490439,2017,1,0,0,0,0,0.0,0,0
490439,2017,2,0,0,0,0,0.0,0,0
490439,2017,2,0,0,0,0,0.0,0,0
490439,2017,3,0,0,0,0,0.0,0,0
490439,2017,3,0,0,0,0,0.0,0,0
490439,2017,4,0,0,0,0,0.0,0,0
577232,2017,11,0,0,0,0,0.0,0,0
577232,2017,11,0,0,0,0,0.0,0,0
490439,2017,4,0,0,0,0,0.0,0,0
490439,2017,5,0,0,0,0,0.0,0,0
490439,2017,5,0,0,0,0,0.0,0,0
490439,2017,9,0,0,0,0,0.0,0,0
582493,2017,11,0,0,0,0,0.0,0,0
582493,2017,11,0,0,0,0,0.0,0,0
490439,2017,9,0,0,0,0,0.0,0,0
584782,2017,11,0,0,0,0,0.0,0,0
584782,2017,11,0,0,0,0,0.0,0,0
584833,2017,11,0,0,0,0,0.0,0,0
584833,2017,11,0,0,0,0,0.0,0,0
490439,2018,2,0,0,0,0,0.0,0,0
490439,2018,2,0,0,0,0,0.0,0,0
490439,2018,3,0,0,0,0,0.0,0,0
490439,2018,3,0,0,0,0,0.0,0,0
593252,2017,11,0,0,0,0,0.0,0,0
593252,2017,11,0,0,0,0,0.0,0,0
490439,2018,4,0,0,0,0,0.0,0,0
490439,2018,4,0,0,0,0,0.0,0,0
490439,2018,5,0,0,0,0,0.0,0,0
490439,2018,5,0,0,0,0,0.0,0,0
490439,2018,6,0,0,0,0,0.0,0,0
490439,2018,6,0,0,0,0,0.0,0,0
490439,2018,7,0,0,0,0,0.0,0,0
490439,2018,7,0,0,0,0,0.0,0,0
490439,2018,8,0,0,0,0,0.0,0,0
490439,2018,8,0,0,0,0,0.0,0,0
490439,2018,9,0,0,0,0,0.0,0,0
490439,2018,9,0,0,0,0,0.0,0,0
490439,2018,10,0,0,0,0,0.0,0,0
490439,2018,10,0,0,0,0,0.0,0,0
490439,2018,11,0,0,0,0,0.0,0,0
490439,2018,11,0,0,0,0,0.0,0,0
604274,2017,11,0,0,0,0,0.0,0,0
604274,2017,11,0,0,0,0,0.0,0,0
490439,2018,12,0,0,0,0,0.0,0,0
490439,2018,12,0,0,0,0,0.0,0,0
622975,2017,11,0,0,0,0,0.0,0,0
622975,2017,11,0,0,0,0,0.0,0,0
646756,2017,11,0,0,0,0,0.0,0,0
646756,2017,11,0,0,0,0,0.0,0,0
678205,2017,11,0,0,0,0,0.0,0,0
678205,2017,11,0,0,0,0,0.0,0,0
678205,2017,11,0,0,0,0,0.0,0,0
687951,2017,11,0,0,0,0,0.0,0,0
687951,2017,11,0,0,0,0,0.0,0,0
693926,2017,11,0,0,0,0,0.0,0,0
693926,2017,11,0,0,0,0,0.0,0,0
702482,2017,11,0,0,0,0,0.0,0,0
702482,2017,11,0,0,0,0,0.0,0,0
710003,2017,11,0,0,0,0,0.0,0,0
710003,2017,11,0,0,0,0,0.0,0,0
719633,2017,11,0,0,0,0,0.0,0,0
719633,2017,11,0,0,0,0,0.0,0,0
727507,2017,11,0,0,0,0,0.0,0,0
727507,2017,11,0,0,0,0,0.0,0,0
732304,2017,11,0,0,0,0,0.0,0,0
732304,2017,11,0,0,0,0,0.0,0,0
741848,2017,11,0,0,0,0,0.0,0,0
741848,2017,11,0,0,0,0,0.0,0,0
746226,2017,11,0,0,0,0,0.0,0,0
746226,2017,11,0,0,0,0,0.0,0,0
750578,2017,11,0,0,0,0,0.0,0,0
750578,2017,11,0,0,0,0,0.0,0,0
762990,2017,11,0,0,0,0,0.0,0,0
762990,2017,11,0,0,0,0,0.0,0,0
773857,2017,11,0,0,0,0,0.0,0,0
773857,2017,11,0,0,0,0,0.0,0,0
774168,2017,11,0,0,0,0,0.0,0,0
774168,2017,11,0,0,0,0,0.0,0,0
776466,2017,11,0,0,0,0,0.0,0,0
776466,2017,11,0,0,0,0,0.0,0,0
783165,2017,11,0,0,0,0,0.0,0,0
783165,2017,11,0,0,0,0,0.0,0,0
790940,2017,11,0,0,0,0,0.0,0,0
790940,2017,11,0,0,0,0,0.0,0,0
831341,2017,11,0,0,0,0,0.0,0,0
831341,2017,11,0,0,0,0,0.0,0,0
841296,2017,11,0,0,0,0,0.0,0,0
841296,2017,11,0,0,0,0,0.0,0,0
849813,2017,11,0,0,0,0,0.0,0,0
849813,2017,11,0,0,0,0,0.0,0,0
874780,2017,11,0,0,0,0,0.0,0,0
874780,2017,11,0,0,0,0,0.0,0,0
886803,2017,11,0,0,0,0,0.0,0,0
886803,2017,11,0,0,0,0,0.0,0,0
890361,2017,11,0,0,0,0,0.0,0,0
890361,2017,11,0,0,0,0,0.0,0,0
949628,2017,11,0,0,0,0,0.0,0,0
949628,2017,11,0,0,0,0,0.0,0,0
950304,2017,11,0,0,0,0,0.0,0,0
950304,2017,11,0,0,0,0,0.0,0,0
950980,2017,11,0,0,0,0,0.0,0,0
950980,2017,11,0,0,0,0,0.0,0,0
951353,2017,11,0,0,0,0,0.0,0,0
951353,2017,11,0,0,0,0,0.0,0,0
960050,2017,11,0,0,0,0,0.0,0,0
960050,2017,11,0,0,0,0,0.0,0,0
979115,2017,11,0,0,0,0,0.0,0,0
979115,2017,11,0,0,0,0,0.0,0,0
981508,2017,11,0,0,0,0,0.0,0,0
981508,2017,11,0,0,0,0,0.0,0,0
989528,2017,11,0,0,0,0,0.0,0,0
989528,2017,11,0,0,0,0,0.0,0,0
990512,2017,11,0,0,0,0,0.0,0,0
990512,2017,11,0,0,0,0,0.0,0,0
101902,2017,12,0,0,0,0,0.0,0,0
101902,2017,12,0,0,0,0,0.0,0,0
126100,2017,12,0,0,0,0,0.0,0,0
126100,2017,12,0,0,0,0,0.0,0,0
126490,2017,12,0,0,0,0,0.0,0,0
126490,2017,12,0,0,0,0,0.0,0,0
130331,2017,12,0,0,0,0,0.0,0,0
130331,2017,12,0,0,0,0,0.0,0,0
156031,2017,12,0,0,0,0,0.0,0,0
156031,2017,12,0,0,0,0,0.0,0,0
208241,2017,12,0,0,0,0,0.0,0,0
208241,2017,12,0,0,0,0,0.0,0,0
224676,2017,12,0,0,0,0,0.0,0,0
224676,2017,12,0,0,0,0,0.0,0,0
255475,2017,12,0,0,0,0,0.0,0,0
255475,2017,12,0,0,0,0,0.0,0,0
263267,2017,12,0,0,0,0,0.0,0,0
263267,2017,12,0,0,0,0,0.0,0,0
295906,2017,12,0,0,0,0,0.0,0,0
295906,2017,12,0,0,0,0,0.0,0,0
308480,2017,12,0,0,0,0,0.0,0,0
308480,2017,12,0,0,0,0,0.0,0,0
342569,2017,12,0,0,0,0,0.0,0,0
342569,2017,12,0,0,0,0,0.0,0,0
342945,2017,12,0,0,0,0,0.0,0,0
342945,2017,12,0,0,0,0,0.0,0,0
351937,2017,12,0,0,0,0,0.0,0,0
351937,2017,12,0,0,0,0,0.0,0,0
354438,2017,12,0,0,0,0,0.0,0,0
354438,2017,12,0,0,0,0,0.0,0,0
357901,2017,12,0,0,0,0,0.0,0,0
357901,2017,12,0,0,0,0,0.0,0,0
361237,2017,12,0,0,0,0,0.0,0,0
361237,2017,12,0,0,0,0,0.0,0,0
361680,2017,12,0,0,0,0,0.0,0,0
361680,2017,12,0,0,0,0,0.0,0,0
369638,2017,12,0,0,0,0,0.0,0,0
369638,2017,12,0,0,0,0,0.0,0,0
373638,2017,12,0,0,0,0,0.0,0,0
373638,2017,12,0,0,0,0,0.0,0,0
403529,2017,12,0,0,0,0,0.0,0,0
403529,2017,12,0,0,0,0,0.0,0,0
407404,2017,12,0,0,0,0,0.0,0,0
407404,2017,12,0,0,0,0,0.0,0,0
411030,2017,12,0,0,0,0,0.0,0,0
411030,2017,12,0,0,0,0,0.0,0,0
411734,2017,12,0,0,0,0,0.0,0,0
411734,2017,12,0,0,0,0,0.0,0,0
455758,2017,12,0,0,0,0,0.0,0,0
455758,2017,12,0,0,0,0,0.0,0,0
467894,2017,12,0,0,0,0,0.0,0,0
467894,2017,12,0,0,0,0,0.0,0,0
470998,2017,12,0,0,0,0,0.0,0,0
470998,2017,12,0,0,0,0,0.0,0,0
486860,2017,12,0,0,0,0,0.0,0,0
486860,2017,12,0,0,0,0,0.0,0,0
488224,2017,12,0,0,0,0,0.0,0,0
488224,2017,12,0,0,0,0,0.0,0,0
497476,2017,12,0,0,0,0,0.0,0,0
497476,2017,12,0,0,0,0,0.0,0,0
510182,2017,12,0,0,0,0,0.0,0,0
510182,2017,12,0,0,0,0,0.0,0,0
536021,2017,12,0,0,0,0,0.0,0,0
536021,2017,12,0,0,0,0,0.0,0,0
546259,2017,12,0,0,0,0,0.0,0,0
546259,2017,12,0,0,0,0,0.0,0,0
547522,2017,12,0,0,0,0,0.0,0,0
547522,2017,12,0,0,0,0,0.0,0,0
573446,2017,12,0,0,0,0,0.0,0,0
573446,2017,12,0,0,0,0,0.0,0,0
577232,2017,12,0,0,0,0,0.0,0,0
577232,2017,12,0,0,0,0,0.0,0,0
584782,2017,12,0,0,0,0,0.0,0,0
584782,2017,12,0,0,0,0,0.0,0,0
601131,2017,12,0,0,0,0,0.0,0,0
601131,2017,12,0,0,0,0,0.0,0,0
615561,2017,12,0,0,0,0,0.0,0,0
615561,2017,12,0,0,0,0,0.0,0,0
622975,2017,12,0,0,0,0,0.0,0,0
622975,2017,12,0,0,0,0,0.0,0,0
646756,2017,12,0,0,0,0,0.0,0,0
646756,2017,12,0,0,0,0,0.0,0,0
678205,2017,12,0,0,0,0,0.0,0,0
678205,2017,12,0,0,0,0,0.0,0,0
678205,2017,12,0,0,0,0,0.0,0,0
682979,2017,12,0,0,0,0,0.0,0,0
682979,2017,12,0,0,0,0,0.0,0,0
687951,2017,12,0,0,0,0,0.0,0,0
687951,2017,12,0,0,0,0,0.0,0,0
693926,2017,12,0,0,0,0,0.0,0,0
693926,2017,12,0,0,0,0,0.0,0,0
702482,2017,12,0,0,0,0,0.0,0,0
702482,2017,12,0,0,0,0,0.0,0,0
710003,2017,12,0,0,0,0,0.0,0,0
710003,2017,12,0,0,0,0,0.0,0,0
719633,2017,12,0,0,0,0,0.0,0,0
719633,2017,12,0,0,0,0,0.0,0,0
727507,2017,12,0,0,0,0,0.0,0,0
727507,2017,12,0,0,0,0,0.0,0,0
732304,2017,12,0,0,0,0,0.0,0,0
732304,2017,12,0,0,0,0,0.0,0,0
741848,2017,12,0,0,0,0,0.0,0,0
741848,2017,12,0,0,0,0,0.0,0,0
746226,2017,12,0,0,0,0,0.0,0,0
746226,2017,12,0,0,0,0,0.0,0,0
750578,2017,12,0,0,0,0,0.0,0,0
750578,2017,12,0,0,0,0,0.0,0,0
762990,2017,12,0,0,0,0,0.0,0,0
762990,2017,12,0,0,0,0,0.0,0,0
773857,2017,12,0,0,0,0,0.0,0,0
773857,2017,12,0,0,0,0,0.0,0,0
774168,2017,12,0,0,0,0,0.0,0,0
774168,2017,12,0,0,0,0,0.0,0,0
776466,2017,12,0,0,0,0,0.0,0,0
776466,2017,12,0,0,0,0,0.0,0,0
783165,2017,12,0,0,0,0,0.0,0,0
783165,2017,12,0,0,0,0,0.0,0,0
790940,2017,12,0,0,0,0,0.0,0,0
790940,2017,12,0,0,0,0,0.0,0,0
831341,2017,12,0,0,0,0,0.0,0,0
831341,2017,12,0,0,0,0,0.0,0,0
841296,2017,12,0,0,0,0,0.0,0,0
841296,2017,12,0,0,0,0,0.0,0,0
849813,2017,12,0,0,0,0,0.0,0,0
849813,2017,12,0,0,0,0,0.0,0,0
874780,2017,12,0,0,0,0,0.0,0,0
874780,2017,12,0,0,0,0,0.0,0,0
886803,2017,12,0,0,0,0,0.0,0,0
886803,2017,12,0,0,0,0,0.0,0,0
890361,2017,12,0,0,0,0,0.0,0,0
890361,2017,12,0,0,0,0,0.0,0,0
927026,2017,12,0,0,0,0,0.0,0,0
927026,2017,12,0,0,0,0,0.0,0,0
949628,2017,12,0,0,0,0,0.0,0,0
949628,2017,12,0,0,0,0,0.0,0,0
950304,2017,12,0,0,0,0,0.0,0,0
950304,2017,12,0,0,0,0,0.0,0,0
950980,2017,12,0,0,0,0,0.0,0,0
950980,2017,12,0,0,0,0,0.0,0,0
951353,2017,12,0,0,0,0,0.0,0,0
951353,2017,12,0,0,0,0,0.0,0,0
960050,2017,12,0,0,0,0,0.0,0,0
960050,2017,12,0,0,0,0,0.0,0,0
981508,2017,12,0,0,0,0,0.0,0,0
981508,2017,12,0,0,0,0,0.0,0,0
990512,2017,12,0,0,0,0,0.0,0,0
990512,2017,12,0,0,0,0,0.0,0,0
126100,2018,1,0,0,0,0,0.0,0,0
126100,2018,1,0,0,0,0,0.0,0,0
126490,2018,1,0,0,0,0,0.0,0,0
126490,2018,1,0,0,0,0,0.0,0,0
130331,2018,1,0,0,0,0,0.0,0,0
130331,2018,1,0,0,0,0,0.0,0,0
156031,2018,1,0,0,0,0,0.0,0,0
156031,2018,1,0,0,0,0,0.0,0,0
208241,2018,1,0,0,0,0,0.0,0,0
208241,2018,1,0,0,0,0,0.0,0,0
224676,2018,1,0,0,0,0,0.0,0,0
224676,2018,1,0,0,0,0,0.0,0,0
255836,2018,1,0,0,0,0,0.0,0,0
255836,2018,1,0,0,0,0,0.0,0,0
263267,2018,1,0,0,0,0,0.0,0,0
263267,2018,1,0,0,0,0,0.0,0,0
308480,2018,1,0,0,0,0,0.0,0,0
308480,2018,1,0,0,0,0,0.0,0,0
342569,2018,1,0,0,0,0,0.0,0,0
342569,2018,1,0,0,0,0,0.0,0,0
342945,2018,1,0,0,0,0,0.0,0,0
342945,2018,1,0,0,0,0,0.0,0,0
351937,2018,1,0,0,0,0,0.0,0,0
351937,2018,1,0,0,0,0,0.0,0,0
354438,2018,1,0,0,0,0,0.0,0,0
354438,2018,1,0,0,0,0,0.0,0,0
357901,2018,1,0,0,0,0,0.0,0,0
357901,2018,1,0,0,0,0,0.0,0,0
361237,2018,1,0,0,0,0,0.0,0,0
361237,2018,1,0,0,0,0,0.0,0,0
361680,2018,1,0,0,0,0,0.0,0,0
361680,2018,1,0,0,0,0,0.0,0,0
369638,2018,1,0,0,0,0,0.0,0,0
369638,2018,1,0,0,0,0,0.0,0,0
373638,2018,1,0,0,0,0,0.0,0,0
373638,2018,1,0,0,0,0,0.0,0,0
403529,2018,1,0,0,0,0,0.0,0,0
403529,2018,1,0,0,0,0,0.0,0,0
407404,2018,1,0,0,0,0,0.0,0,0
407404,2018,1,0,0,0,0,0.0,0,0
411030,2018,1,0,0,0,0,0.0,0,0
411030,2018,1,0,0,0,0,0.0,0,0
411734,2018,1,0,0,0,0,0.0,0,0
411734,2018,1,0,0,0,0,0.0,0,0
467894,2018,1,0,0,0,0,0.0,0,0
467894,2018,1,0,0,0,0,0.0,0,0
470998,2018,1,0,0,0,0,0.0,0,0
470998,2018,1,0,0,0,0,0.0,0,0
556755,2017,1,0,0,0,0,0.0,0,0
556755,2017,1,0,0,0,0,0.0,0,0
556755,2017,2,0,0,0,0,0.0,0,0
556755,2017,2,0,0,0,0,0.0,0,0
556755,2017,3,0,0,0,0,0.0,0,0
556755,2017,3,0,0,0,0,0.0,0,0
556755,2017,4,0,0,0,0,0.0,0,0
556755,2017,4,0,0,0,0,0.0,0,0
556755,2017,5,0,0,0,0,0.0,0,0
556755,2017,5,0,0,0,0,0.0,0,0
556755,2017,6,0,0,0,0,0.0,0,0
556755,2017,6,0,0,0,0,0.0,0,0
556755,2017,7,0,0,0,0,0.0,0,0
556755,2017,7,0,0,0,0,0.0,0,0
556755,2017,8,0,0,0,0,0.0,0,0
556755,2017,8,0,0,0,0,0.0,0,0
556755,2017,9,0,0,0,0,0.0,0,0
556755,2017,9,0,0,0,0,0.0,0,0
556755,2017,10,0,0,0,0,0.0,0,0
556755,2017,10,0,0,0,0,0.0,0,0
486860,2018,1,0,0,0,0,0.0,0,0
486860,2018,1,0,0,0,0,0.0,0,0
556755,2017,11,0,0,0,0,0.0,0,0
556755,2017,11,0,0,0,0,0.0,0,0
556755,2017,12,0,0,0,0,0.0,0,0
488224,2018,1,0,0,0,0,0.0,0,0
488224,2018,1,0,0,0,0,0.0,0,0
556755,2017,12,0,0,0,0,0.0,0,0
556755,2018,1,0,0,0,0,0.0,0,0
556755,2018,1,0,0,0,0,0.0,0,0
556755,2018,2,0,0,0,0,0.0,0,0
556755,2018,2,0,0,0,0,0.0,0,0
556755,2018,3,0,0,0,0,0.0,0,0
556755,2018,3,0,0,0,0,0.0,0,0
556755,2018,4,0,0,0,0,0.0,0,0
556755,2018,4,0,0,0,0,0.0,0,0
556755,2018,5,0,0,0,0,0.0,0,0
556755,2018,5,0,0,0,0,0.0,0,0
556755,2018,6,0,0,0,0,0.0,0,0
556755,2018,6,0,0,0,0,0.0,0,0
556755,2018,7,0,0,0,0,0.0,0,0
556755,2018,7,0,0,0,0,0.0,0,0
556755,2018,8,0,0,0,0,0.0,0,0
497476,2018,1,0,0,0,0,0.0,0,0
497476,2018,1,0,0,0,0,0.0,0,0
556755,2018,8,0,0,0,0,0.0,0,0
556755,2018,9,0,0,0,0,0.0,0,0
556755,2018,9,0,0,0,0,0.0,0,0
556755,2018,10,0,0,0,0,0.0,0,0
556755,2018,10,0,0,0,0,0.0,0,0
556755,2018,11,0,0,0,0,0.0,0,0
556755,2018,11,0,0,0,0,0.0,0,0
556755,2018,12,0,0,0,0,0.0,0,0
556755,2018,12,0,0,0,0,0.0,0,0
510182,2018,1,0,0,0,0,0.0,0,0
510182,2018,1,0,0,0,0,0.0,0,0
536021,2018,1,0,0,0,0,0.0,0,0
536021,2018,1,0,0,0,0,0.0,0,0
546259,2018,1,0,0,0,0,0.0,0,0
546259,2018,1,0,0,0,0,0.0,0,0
577232,2018,1,0,0,0,0,0.0,0,0
577232,2018,1,0,0,0,0,0.0,0,0
584782,2018,1,0,0,0,0,0.0,0,0
584782,2018,1,0,0,0,0,0.0,0,0
604870,2018,1,0,0,0,0,0.0,0,0
604870,2018,1,0,0,0,0,0.0,0,0
642020,2018,1,0,0,0,0,0.0,0,0
642020,2018,1,0,0,0,0,0.0,0,0
646756,2018,1,0,0,0,0,0.0,0,0
646756,2018,1,0,0,0,0,0.0,0,0
653081,2018,1,0,0,0,0,0.0,0,0
653081,2018,1,0,0,0,0,0.0,0,0
678205,2018,1,0,0,0,0,0.0,0,0
678205,2018,1,0,0,0,0,0.0,0,0
678205,2018,1,0,0,0,0,0.0,0,0
687951,2018,1,0,0,0,0,0.0,0,0
687951,2018,1,0,0,0,0,0.0,0,0
693926,2018,1,0,0,0,0,0.0,0,0
693926,2018,1,0,0,0,0,0.0,0,0
702482,2018,1,0,0,0,0,0.0,0,0
702482,2018,1,0,0,0,0,0.0,0,0
710003,2018,1,0,0,0,0,0.0,0,0
710003,2018,1,0,0,0,0,0.0,0,0
719633,2018,1,0,0,0,0,0.0,0,0
719633,2018,1,0,0,0,0,0.0,0,0
732304,2018,1,0,0,0,0,0.0,0,0
732304,2018,1,0,0,0,0,0.0,0,0
741848,2018,1,0,0,0,0,0.0,0,0
741848,2018,1,0,0,0,0,0.0,0,0
746226,2018,1,0,0,0,0,0.0,0,0
746226,2018,1,0,0,0,0,0.0,0,0
750578,2018,1,0,0,0,0,0.0,0,0
750578,2018,1,0,0,0,0,0.0,0,0
762990,2018,1,0,0,0,0,0.0,0,0
762990,2018,1,0,0,0,0,0.0,0,0
773857,2018,1,0,0,0,0,0.0,0,0
773857,2018,1,0,0,0,0,0.0,0,0
774168,2018,1,0,0,0,0,0.0,0,0
774168,2018,1,0,0,0,0,0.0,0,0
776466,2018,1,0,0,0,0,0.0,0,0
776466,2018,1,0,0,0,0,0.0,0,0
783165,2018,1,0,0,0,0,0.0,0,0
783165,2018,1,0,0,0,0,0.0,0,0
790940,2018,1,0,0,0,0,0.0,0,0
790940,2018,1,0,0,0,0,0.0,0,0
831341,2018,1,0,0,0,0,0.0,0,0
831341,2018,1,0,0,0,0,0.0,0,0
841296,2018,1,0,0,0,0,0.0,0,0
841296,2018,1,0,0,0,0,0.0,0,0
849813,2018,1,0,0,0,0,0.0,0,0
849813,2018,1,0,0,0,0,0.0,0,0
869265,2018,1,0,0,0,0,0.0,0,0
869265,2018,1,0,0,0,0,0.0,0,0
874780,2018,1,0,0,0,0,0.0,0,0
874780,2018,1,0,0,0,0,0.0,0,0
886803,2018,1,0,0,0,0,0.0,0,0
886803,2018,1,0,0,0,0,0.0,0,0
890361,2018,1,0,0,0,0,0.0,0,0
890361,2018,1,0,0,0,0,0.0,0,0
949628,2018,1,0,0,0,0,0.0,0,0
949628,2018,1,0,0,0,0,0.0,0,0
950304,2018,1,0,0,0,0,0.0,0,0
950304,2018,1,0,0,0,0,0.0,0,0
950980,2018,1,0,0,0,0,0.0,0,0
950980,2018,1,0,0,0,0,0.0,0,0
951353,2018,1,0,0,0,0,0.0,0,0
951353,2018,1,0,0,0,0,0.0,0,0
960050,2018,1,0,0,0,0,0.0,0,0
960050,2018,1,0,0,0,0,0.0,0,0
981508,2018,1,0,0,0,0,0.0,0,0
981508,2018,1,0,0,0,0,0.0,0,0
990512,2018,1,0,0,0,0,0.0,0,0
990512,2018,1,0,0,0,0,0.0,0,0
126100,2018,2,0,0,0,0,0.0,0,0
126100,2018,2,0,0,0,0,0.0,0,0
126490,2018,2,0,0,0,0,0.0,0,0
126490,2018,2,0,0,0,0,0.0,0,0
156031,2018,2,0,0,0,0,0.0,0,0
156031,2018,2,0,0,0,0,0.0,0,0
208241,2018,2,0,0,0,0,0.0,0,0
208241,2018,2,0,0,0,0,0.0,0,0
215508,2018,2,0,0,0,0,0.0,0,0
215508,2018,2,0,0,0,0,0.0,0,0
224676,2018,2,0,0,0,0,0.0,0,0
224676,2018,2,0,0,0,0,0.0,0,0
263267,2018,2,0,0,0,0,0.0,0,0
263267,2018,2,0,0,0,0,0.0,0,0
308480,2018,2,0,0,0,0,0.0,0,0
308480,2018,2,0,0,0,0,0.0,0,0
342569,2018,2,0,0,0,0,0.0,0,0
342569,2018,2,0,0,0,0,0.0,0,0
342945,2018,2,0,0,0,0,0.0,0,0
342945,2018,2,0,0,0,0,0.0,0,0
351615,2018,2,0,0,0,0,0.0,0,0
351615,2018,2,0,0,0,0,0.0,0,0
354438,2018,2,0,0,0,0,0.0,0,0
354438,2018,2,0,0,0,0,0.0,0,0
357901,2018,2,0,0,0,0,0.0,0,0
357901,2018,2,0,0,0,0,0.0,0,0
361680,2018,2,0,0,0,0,0.0,0,0
361680,2018,2,0,0,0,0,0.0,0,0
369638,2018,2,0,0,0,0,0.0,0,0
369638,2018,2,0,0,0,0,0.0,0,0
373638,2018,2,0,0,0,0,0.0,0,0
373638,2018,2,0,0,0,0,0.0,0,0
403529,2018,2,0,0,0,0,0.0,0,0
403529,2018,2,0,0,0,0,0.0,0,0
407404,2018,2,0,0,0,0,0.0,0,0
407404,2018,2,0,0,0,0,0.0,0,0
411030,2018,2,0,0,0,0,0.0,0,0
411030,2018,2,0,0,0,0,0.0,0,0
411734,2018,2,0,0,0,0,0.0,0,0
411734,2018,2,0,0,0,0,0.0,0,0
465260,2018,2,0,0,0,0,0.0,0,0
465260,2018,2,0,0,0,0,0.0,0,0
467894,2018,2,0,0,0,0,0.0,0,0
467894,2018,2,0,0,0,0,0.0,0,0
470998,2018,2,0,0,0,0,0.0,0,0
470998,2018,2,0,0,0,0,0.0,0,0
486860,2018,2,0,0,0,0,0.0,0,0
486860,2018,2,0,0,0,0,0.0,0,0
488224,2018,2,0,0,0,0,0.0,0,0
488224,2018,2,0,0,0,0,0.0,0,0
